categoria,subcategoria,nombre,marca,tipo,formato,precio,precio_normal,precio_oferta,precio_referencia,promocion,supermercado,url,imagen_url,producto_base
Carnes y Pescados,Carnes,Posta Rosada Al Vacío kg,Sin marca,general,,12790,12790,,$12.790 / kg,,Jumbo,https://www.jumbo.cl/posta-rosada-porc-arg-rancho-grande-v-kg-1955092-kg/p,https://jumbocl.vteximg.com.br/arquivos/ids/560204/Posta-Rosada-Al-Vacio-kg.jpg?v=639033015769370000,
Carnes y Pescados,Carnes,Pollo Ganso Al Vacío kg,Sin marca,general,,11290,11290,,$11.290 / kg,,Jumbo,https://www.jumbo.cl/posta-de-paleta-porc-arg-rancho-gra-v-kg-1955099-kg/p,https://jumbocl.vteximg.com.br/arquivos/ids/560217/Pollo-Ganso-Al-Vacio-kg.jpg?v=639033015814700000,
Carnes y Pescados,Carnes,Pavo Entero Congelado Carolina Turkey,Sin marca,general,,5990,5990,,$1.198 / kg,,Jumbo,https://www.jumbo.cl/pavo-entero-cong-e-2036738-kg/p,https://jumbocl.vteximg.com.br/arquivos/ids/545117/2036738-KG-01_708280.jpg?v=638999619179400000,
Carnes y Pescados,Carnes,Medallón de Salmón 113 g Cuisine & Co Premium,Cuisine & Co,general,113 g,2590,2590,,$22.920 / kg,,Jumbo,https://www.jumbo.cl/med-salmo-113g-c-and-c-2039670/p,https://jumbocl.vteximg.com.br/arquivos/ids/623234/Medallon-de-Salmon-113-g-Cuisine---Co-Premium.jpg?v=639123188955130000,
Carnes y Pescados,Carnes,Lomo Vetado Box Edition Fresco kg,Omo,general,,31990,31990,,$22.850 / kg,,Jumbo,https://www.jumbo.cl/carne-lomo-vet-box-2038690-kg/p,https://jumbocl.vteximg.com.br/arquivos/ids/545094/2038690-KG-01_710191.jpg?v=638998557274730000,
Carnes y Pescados,Carnes,Lomo Liso Box Edition Fresco kg,Omo,general,,29990,29990,,$21.421 / kg,,Jumbo,https://www.jumbo.cl/carne-lomo-lis-box-2037855-kg/p,https://jumbocl.vteximg.com.br/arquivos/ids/545093/2037855-KG-01_710190.jpg?v=638998556793300000,
Carnes y Pescados,Carnes,Hamburguesa Americana Cuisine & Co 150 g 2 un.,Cuisine & Co,general,150 g,5990,5990,,$11.980 / kg,,Jumbo,https://www.jumbo.cl/hamburguesa-americana-150-g-2-un/p,https://jumbocl.vteximg.com.br/arquivos/ids/504518/2049305-01_719536.jpg?v=638930652220030000,
Carnes y Pescados,Carnes,Costillar Tradicional Pequeño Super Cerdo kg,Sin marca,general,,11990,11990,,$7.493 / kg,,Jumbo,https://www.jumbo.cl/costillar-trad-cerdo-super-cerdo-kg-2020079-kg/p,https://jumbocl.vteximg.com.br/arquivos/ids/404212/Costillar-Tradicional-de-Cerdo-Super-Cerdo-kg.jpg?v=638776917623100000,
Carnes y Pescados,Carnes,Choritos Cuisine & Co 150 g,Cuisine & Co,general,150 g,1890,1890,,$12.600 / kg,,Jumbo,https://www.jumbo.cl/choritos-150gr-cuisine-and-co-2050231/p,https://jumbocl.vteximg.com.br/arquivos/ids/623274/Choritos-Cuisine---Co-150-g.jpg?v=639123189113230000,
Carnes y Pescados,Carnes,Punta Paleta Al Vacío kg,Sin marca,general,,6990,6990,,$4.111 / kg,,Jumbo,https://www.jumbo.cl/punta-paleta-cat-v-kg/p,https://jumbocl.vteximg.com.br/arquivos/ids/586956/Punta-Paleta-Al-Vacio-kg.jpg?v=639084020550870000,
Carnes y Pescados,Carnes,Plateada Al Vacío kg,Sin marca,general,,8990,8990,,$5.993 / kg,,Jumbo,https://www.jumbo.cl/plateada-cat-v-12/p,https://jumbocl.vteximg.com.br/arquivos/ids/587262/Plateada-Al-Vacio-kg.jpg?v=639084021457830000,
Carnes y Pescados,Carnes,Tapapecho Al Vacío kg,Sin marca,general,,7790,7790,,$5.193 / kg,,Jumbo,https://www.jumbo.cl/tapapecho-cat-v-17/p,https://jumbocl.vteximg.com.br/arquivos/ids/587317/Tapapecho-Al-Vacio-kg.jpg?v=639084021628970000,
Carnes y Pescados,Carnes,Choclillo Al Vacío kg,Sin marca,general,,8790,8790,,$7.990 / kg,,Jumbo,https://www.jumbo.cl/choclillo-cat-v-7/p,https://jumbocl.vteximg.com.br/arquivos/ids/587130/Choclillo-Al-Vacio-kg.jpg?v=639084021116300000,
Carnes y Pescados,Carnes,Plateada Al Vacío kg,Sin marca,general,,11890,11890,,$7.926 / kg,,Jumbo,https://www.jumbo.cl/plateada-cat-v-4/p,https://jumbocl.vteximg.com.br/arquivos/ids/560169/Plateada-Al-Vacio-kg.jpg?v=639033015602530000,
Carnes y Pescados,Carnes,Tapabarriga Al Vacío kg,Sin marca,general,,12490,12490,,$10.408 / kg,,Jumbo,https://www.jumbo.cl/tapabarriga-cat-v-6/p,https://jumbocl.vteximg.com.br/arquivos/ids/586890/Tapabarriga-Al-Vacio-kg.jpg?v=639084020304000000,
Carnes y Pescados,Carnes,Tapapecho Al Vacío kg,Sin marca,general,,9690,9690,,$6.460 / kg,,Jumbo,https://www.jumbo.cl/tapapecho-cat-v-14/p,https://jumbocl.vteximg.com.br/arquivos/ids/560097/Tapapecho-Al-Vacio-kg.jpg?v=639033015064370000,
Carnes y Pescados,Carnes,Tapabarriga Al Vacío kg,Sin marca,general,,11990,11990,,$7.993 / kg,,Jumbo,https://www.jumbo.cl/tapabarriga-cat-v-5/p,https://jumbocl.vteximg.com.br/arquivos/ids/586950/Tapabarriga-Al-Vacio-kg.jpg?v=639084020533270000,
Carnes y Pescados,Carnes,Tapabarriga Al Vacío kg,Sin marca,general,,9590,9590,,$6.393 / kg,,Jumbo,https://www.jumbo.cl/tapabarriga-cat-v-7/p,https://jumbocl.vteximg.com.br/arquivos/ids/586880/Tapabarriga-Al-Vacio-kg.jpg?v=639084020278230000,
Carnes y Pescados,Carnes,Plateada Al Vacío kg,Sin marca,general,,11290,11290,,$7.526 / kg,,Jumbo,https://www.jumbo.cl/plateada-cat-v-9/p,https://jumbocl.vteximg.com.br/arquivos/ids/638295/Plateada-Al-Vacio-kg.jpg?v=639142027857400000,
Carnes y Pescados,Carnes,Tapapecho Al Vacío kg,Sin marca,general,,11190,11190,,$7.460 / kg,,Jumbo,https://www.jumbo.cl/tapapecho-cat-v-11/p,https://jumbocl.vteximg.com.br/arquivos/ids/560138/Tapapecho-Al-Vacio-kg.jpg?v=639033015433030000,
Carnes y Pescados,Carnes,Choclillo Al Vacío kg,Sin marca,general,,11190,11190,,$11.190 / kg,,Jumbo,https://www.jumbo.cl/choclillo-arg-rancho-grande-v-kg-1955088-kg/p,https://jumbocl.vteximg.com.br/arquivos/ids/586995/Choclillo-Al-Vacio-kg.jpg?v=639084020669300000,
Carnes y Pescados,Carnes,Pavo Entero Congelado EEUU Carolina Turkey 5 kg,Sin marca,general,5 kg,5990,5990,,$1.198 / kg,,Jumbo,https://www.jumbo.cl/pavo-entero-cong-eeuu-car-tur-sisa-5-kg-2042064-kg/p,https://jumbocl.vteximg.com.br/arquivos/ids/545114/2042064-KG-01_711852.jpg?v=638999616077430000,
Carnes y Pescados,Carnes,Carne de Cordero Punta de Ganso 1 kg,Sin marca,general,1 kg,18990,18990,,$18.990 / kg,,Jumbo,https://www.jumbo.cl/carne-cordero-punt-2066201/p,https://jumbocl.vteximg.com.br/arquivos/ids/623913/Carne-de-Cordero-Punta-de-Ganso-1-kg.jpg?v=639123190361700000,
Carnes y Pescados,Carnes,Cuchillo carne 18 cm acero inoxidable basic,Sin marca,general,,5990,5990,,,,Jumbo,https://www.jumbo.cl/cuchillo-carne-18-cm-acero-inoxidable-basic/p,https://jumbocl.vteximg.com.br/arquivos/ids/584119/Cuchillo-carne-18-cm-acero-inoxidable-basic.jpg?v=639077511531970000,
Carnes y Pescados,Carnes,Hamburguesa de Vacuno Farmers 112 g 4 un.,Sin marca,general,112 g,9990,9990,,$22.299 / kg,,Jumbo,https://www.jumbo.cl/hamburguesa4un112g-2068703/p,https://jumbocl.vteximg.com.br/arquivos/ids/625380/Hamburguesa-de-Vacuno-Farmers-4-un-112-g.jpg?v=639123194385370000,
Carnes y Pescados,Carnes,Símil Atún Future Farm Paquete 150 g,Sin marca,general,150 g,4990,4990,,$33.266 / kg,,Jumbo,https://www.jumbo.cl/simil-atun-150gr-2070538/p,https://jumbocl.vteximg.com.br/arquivos/ids/626159/Simil-Atun-Future-Farm-Paquete-150-g.jpg?v=639123763275530000,
Carnes y Pescados,Carnes,Sucedáneo de Longanicilla Future Farm 250 g,Sin marca,general,250 g,4990,4990,,$19.960 / kg,,Jumbo,https://www.jumbo.cl/sucedaneo-lon-250g-2070537/p,https://jumbocl.vteximg.com.br/arquivos/ids/626158/Sucedaneo-de-Longanicilla-Future-Farm-250-g.jpg?v=639123763266130000,
Carnes y Pescados,Carnes,Sucedáneo de Pollo en Cubos Future Farm 200 g,Sin marca,general,200 g,4990,4990,,$24.950 / kg,,Jumbo,https://www.jumbo.cl/sucedaneo-pol-200g-2070539/p,https://jumbocl.vteximg.com.br/arquivos/ids/626160/Sucedaneo-de-Pollo-en-Cubos-Future-Farm-200-g.jpg?v=639123763284800000,
Carnes y Pescados,Aves,Pechuga de Pollo Receta del Abuelo Apanada 120 g,Sin marca,general,120 g,1350,1350,,$11.250 / kg,,Jumbo,https://www.jumbo.cl/pechuga-de-pollo-apanada-receta-del-abuelo-120-g/p,https://jumbocl.vteximg.com.br/arquivos/ids/303474/Pechuga-de-Pollo-Apanada-Receta-del-Abuelo-120-g.jpg?v=638776377424700000,
Carnes y Pescados,Aves,Suprema de Pollo Receta del Abuelo Jamón y Queso 120 g,Sin marca,general,120 g,1290,1290,,$10.750 / kg,,Jumbo,https://www.jumbo.cl/suprema-de-pollo-jamon-y-queso-receta-del-abuelo-120-g/p,https://jumbocl.vteximg.com.br/arquivos/ids/303460/Suprema-de-Pollo-Jamon-y-Queso-Receta-del-Abuelo-120-g.jpg?v=638776377397670000,
Carnes y Pescados,Aves,Crocante de Pollo Super Pollo 100 g,Sin marca,general,100 g,690,690,,$6.900 / kg,,Jumbo,https://www.jumbo.cl/crocante-de-pollo-super-pollo-100-g-2/p,https://jumbocl.vteximg.com.br/arquivos/ids/621678/Crocante-de-Pollo-Super-Pollo-100-g.jpg?v=639123167184000000,
Carnes y Pescados,Aves,Rebozado de Pollo Sadia 100 g,Sin marca,general,100 g,640,640,,$5.333 / kg,,Jumbo,https://www.jumbo.cl/rebozado-sadia-depollo-100g/p,https://jumbocl.vteximg.com.br/arquivos/ids/298314/Rebozado-de-pollo-100-g.jpg?v=638775750881400000,
Carnes y Pescados,Aves,Pollo Asado Deli Extra kg,Sin marca,general,,6990,6990,,$4.368 / kg,,Jumbo,https://www.jumbo.cl/pollo-asado/p,https://jumbocl.vteximg.com.br/arquivos/ids/634967/Pollo-Asado-Deli-Extra-kg.jpg?v=639136875018600000,
Carnes y Pescados,Aves,Hamburguesa de Pollo Receta del Abuelo 100 g,Sin marca,general,100 g,1200,1200,,$12.000 / kg,,Jumbo,https://www.jumbo.cl/hamburguesa-de-pollo-receta-del-abuelo-100-g-2/p,https://jumbocl.vteximg.com.br/arquivos/ids/298381/Hamburguesa-de-pollo-100-g.jpg?v=638775751713000000,
Carnes y Pescados,Aves,Trutos de Pollo Asado kg,Sin marca,general,,8490,8490,,$8.490 / kg,,Jumbo,https://www.jumbo.cl/pollo-asado-trozado-kg-2047615-kg/p,https://jumbocl.vteximg.com.br/arquivos/ids/633463/Trutos-de-Pollo-Asado-kg.jpg?v=639131831681870000,
Carnes y Pescados,Aves,Pechuga de Pollo Asada Receta del Abuelo Granel,Sin marca,general,,15560,15560,,$155.600 / kg,,Jumbo,https://www.jumbo.cl/pechuga-de-pollo-asada-rda-granel-1929036-kg/p,https://jumbocl.vteximg.com.br/arquivos/ids/380800/PECH-POLLO-ASA-RDA.jpg?v=638776824681070000,
Carnes y Pescados,Aves,Nuggets de Pollo La Crianza 400 g,Sin marca,general,400 g,3690,3690,,$9.225 / kg,,Jumbo,https://www.jumbo.cl/nuggets-de-pollo-la-crianza-400-g/p,https://jumbocl.vteximg.com.br/arquivos/ids/509403/Nuggets-de-Pollo-La-Crianza-400-g.jpg?v=638935590111230000,
Carnes y Pescados,Aves,Croqueta de Pollo Super Pollo 80 g 1 un.,Sin marca,general,80 g,530,530,,$6.625 / kg,,Jumbo,https://www.jumbo.cl/croqueta-de-pollo-super-pollo-congelado-bolsa-1-unidad-80-g/p,https://jumbocl.vteximg.com.br/arquivos/ids/604150/Croqueta-de-Pollo-Super-Pollo-80-g-1-un.jpg?v=639104847576730000,
Carnes y Pescados,Aves,Pack Crocantes de Pollo 400 g,Sin marca,general,400 g,2590,2590,,$6.475 / kg,,Jumbo,https://www.jumbo.cl/pack-crocantes400g-2040600/p,https://jumbocl.vteximg.com.br/arquivos/ids/452849/PACK-CROCANTES400G.jpg?v=638854182454230000,
Carnes y Pescados,Aves,Nuggets Super Pollo 275 g,Sin marca,general,275 g,1250,1250,,$4.545 / kg,,Jumbo,https://www.jumbo.cl/nugget-de-pollo-super-pollo-275g-1963639/p,https://jumbocl.vteximg.com.br/arquivos/ids/320502/Nuggets-Super-Pollo-275-g.jpg?v=638776420628870000,
Carnes y Pescados,Aves,Nuggets de Pollo Cuisine & Co Ready 1 kg,Cuisine & Co,general,1 kg,5990,5990,,$5.990 / kg,,Jumbo,https://www.jumbo.cl/nuggets-de-pollo-ready-1-kg-cuisine-and-co-1850677/p,https://jumbocl.vteximg.com.br/arquivos/ids/370585/Nuggets-de-pollo-Ready-1-kg.jpg?v=638776783186300000,
Carnes y Pescados,Aves,Suprema de Pollo Apanada La Crianza 480 g,Sin marca,general,480 g,4490,4490,,$9.354 / kg,,Jumbo,https://www.jumbo.cl/suprema-de-pollo-apanada-la-crianza-480g-2005811/p,https://jumbocl.vteximg.com.br/arquivos/ids/335134/SUPREMA-DE-POLLO-APANADA-LA-CRIANZA-480G.jpg?v=638776436163230000,
Carnes y Pescados,Aves,Nuggets de Pollo Receta del Abuelo 1 kg,Sin marca,general,1 kg,11550,11550,,$11.550 / kg,,Jumbo,https://www.jumbo.cl/nuggets-de-pollo-receta-del-abuelo-1-kg/p,https://jumbocl.vteximg.com.br/arquivos/ids/351873/Nuggets-de-Pollo-Receta-del-Abuelo-1-kg.jpg?v=638776687425400000,
Carnes y Pescados,Aves,Paté de Pollo Finas Hierbas Receta del Abuelo 125 g,Sin marca,general,125 g,1590,1590,,$12.720 / kg,,Jumbo,https://www.jumbo.cl/pate-de-pollo-finas-hierbas-receta-del-abuelo-125-g/p,https://jumbocl.vteximg.com.br/arquivos/ids/301885/Pate-de-Pollo-Finas-Hierbas-Receta-del-abuelo-125-g.jpg?v=638776375510500000,
Carnes y Pescados,Aves,Chicken Fingers Rebozados Sadia 480 g,Sin marca,general,480 g,4290,4290,,$8.937 / kg,,Jumbo,https://www.jumbo.cl/chicken-fingers-sadia-rebozadas-480g/p,https://jumbocl.vteximg.com.br/arquivos/ids/298315/Chicken-Fingers-Rebozados-Sadia-480-g.jpg?v=638775750894600000,
Carnes y Pescados,Aves,Golden Chicken Sadia Sabor Tradicional 300 g,Sin marca,general,300 g,4190,4190,,$13.966 / kg,,Jumbo,https://www.jumbo.cl/golden-chicken-sadia-300g/p,https://jumbocl.vteximg.com.br/arquivos/ids/364536/Golden-Chicken-sabor-tradicional-300-g.jpg?v=638776754603500000,
Carnes y Pescados,Aves,Filetitos de Pollo La Crianza 400 g,Sin marca,general,400 g,5390,5390,,$13.475 / kg,,Jumbo,https://www.jumbo.cl/filetitos-pechuga-de-pollo-apanados-la-crianza-400-g/p,https://jumbocl.vteximg.com.br/arquivos/ids/544192/Filetitos-de-Pollo-La-Crianza-400-g.jpg?v=638992672403100000,
Carnes y Pescados,Aves,Pollo Entero Asado Refrigerado 1 un.,Sin marca,general,1 un,6990,6990,,,,Jumbo,https://www.jumbo.cl/pollo-entero-asado-refrigerado-un-2025697/p,https://jumbocl.vteximg.com.br/arquivos/ids/404338/Pollo-Entero-Asado-Refrigerado-1-un.jpg?v=638776918442300000,
Carnes y Pescados,Aves,Pechuga Pollo Asada Receta del Abuelo Corte Pluma 125 g,Sin marca,general,125 g,2350,2350,,$18.800 / kg,,Jumbo,https://www.jumbo.cl/pechuga-pollo-asada-corte-pluma-rda-125g-1961592/p,https://jumbocl.vteximg.com.br/arquivos/ids/391131/Pechuga-pollo-asada-corte-pluma-125-g.jpg?v=638776866383970000,
Carnes y Pescados,Aves,Dinonuggets Super Pollo 360 g,Sin marca,general,360 g,2090,2090,,$5.805 / kg,,Jumbo,https://www.jumbo.cl/dinonuggets-super-pollo-360gr-2029129/p,https://jumbocl.vteximg.com.br/arquivos/ids/617935/Dinonuggets-Super-Pollo-360-g.jpg?v=639111829076500000,
Carnes y Pescados,Aves,Pechuga Pavo Ahumado Al Vacío 250 g,Sin marca,general,250 g,18360,18360,,$73.440 / kg,,Jumbo,https://www.jumbo.cl/pechuga-pavo-ahumado-jumbo-300-g-ap/p,https://jumbocl.vteximg.com.br/arquivos/ids/302171/Pechuga-Pavo-ahumado-al-vacio-250-g-aprox.jpg?v=638776375862170000,
Carnes y Pescados,Aves,Hamburguesa PF Pollo 90 g,Sin marca,general,90 g,630,630,,$7.000 / kg,,Jumbo,https://www.jumbo.cl/hamburguesa-100gr-2041289/p,https://jumbocl.vteximg.com.br/arquivos/ids/461287/HAMBURGUESA-100GR.jpg?v=638866437907400000,
Carnes y Pescados,Aves,Pechuga de Pollo Asada Super Pollo Granel,Sin marca,general,,10760,10760,,$107.600 / kg,,Jumbo,https://www.jumbo.cl/pechuga-de-pollo-asada-super-pollo-granel-2/p,https://jumbocl.vteximg.com.br/arquivos/ids/350762/Pechuga-de-Pollo-Asada-Super-Pollo-Granel-2-3237.jpg?v=638776682584800000,
Carnes y Pescados,Aves,Nuggets de Pollo Receta del Abuelo 400 g,Sin marca,general,400 g,4990,4990,,$12.475 / kg,,Jumbo,https://www.jumbo.cl/nuggets-de-pollo-receta-del-abuelo-400-g/p,https://jumbocl.vteximg.com.br/arquivos/ids/303501/Nuggets-de-Pollo-Receta-del-Abuelo-400-g.jpg?v=638776377481070000,
Carnes y Pescados,Aves,Pollo Apanado PF 100 g,Sin marca,general,100 g,730,730,,$7.300 / kg,,Jumbo,https://www.jumbo.cl/apanado-pollo-pf-100g/p,https://jumbocl.vteximg.com.br/arquivos/ids/364775/Pollo-apanado-100-g.jpg?v=638776755541170000,
Carnes y Pescados,Aves,Suprema de Pollo Apanada La Crianza 120 g,Sin marca,general,120 g,1490,1490,,$12.416 / kg,,Jumbo,https://www.jumbo.cl/suprema-de-pollo-apanada-la-crianza-120g-2005810/p,https://jumbocl.vteximg.com.br/arquivos/ids/335092/SUPREMA-DE-POLLO-APANADA-LA-CRIANZA-120G.jpg?v=638776436133300000,
Carnes y Pescados,Aves,Tutitos de Pollo Super Pollo Bolsa 500 g,Sin marca,general,500 g,3290,3290,,$6.580 / kg,,Jumbo,https://www.jumbo.cl/tutitos-de-pollo-crispys-super-pollo-500-g/p,https://jumbocl.vteximg.com.br/arquivos/ids/351879/Tutitos-de-pollo-Super-Pollo-bolsa-500-g.jpg?v=638776687447300000,
Carnes y Pescados,Aves,Nuggets Super Pollo Congelado 400 g,Sin marca,general,400 g,2750,2750,,$6.875 / kg,,Jumbo,https://www.jumbo.cl/nuggets-de-pollo-super-pollo-congelado-bolsa-400-g/p,https://jumbocl.vteximg.com.br/arquivos/ids/604218/Nuggets-Super-Pollo-Congelado-400-g.jpg?v=639104848998930000,
Carnes y Pescados,Aves,Pechuga de Pollo PF Cocida Granel,Sin marca,general,,10760,10760,,$107.600 / kg,,Jumbo,https://www.jumbo.cl/pechuga-de-pollo-cocida-pf-granel-2/p,https://jumbocl.vteximg.com.br/arquivos/ids/350738/Pechuga-de-Pollo-Cocida-PF-Granel.jpg?v=638776682514970000,
Carnes y Pescados,Aves,Salchicha Pollo La Montina Criolla Artesanal 250 g,Sin marca,general,250 g,1890,1890,,$7.560 / kg,,Jumbo,https://www.jumbo.cl/salch-pollo-crioll-montina-artesana-250g-1988675/p,https://jumbocl.vteximg.com.br/arquivos/ids/322741/Salchicha-Pollo-Montina-Criolla-Artesanal-250-g.jpg?v=638776426374530000,
Carnes y Pescados,Aves,Golden Chicken Sadia Sabor Picante 300 g,Sin marca,general,300 g,4090,4090,,$13.633 / kg,,Jumbo,https://www.jumbo.cl/golden-chicken-picante-sadia-300g/p,https://jumbocl.vteximg.com.br/arquivos/ids/364540/Golden-Chicken-sabor-picante-300-g.jpg?v=638776754620600000,
Carnes y Pescados,Aves,Hamburguesa de Pollo La Crianza 1 kg 10 un.,Sin marca,general,1 kg,11490,11490,,$11.490 / kg,,Jumbo,https://www.jumbo.cl/hamburguesa-de-pollo-la-crianza-caja-10-unid-congelado-premium-2/p,https://jumbocl.vteximg.com.br/arquivos/ids/298352/Hamburguesas-pollo-caja-10-un-1-kg.jpg?v=638775751374030000,
Carnes y Pescados,Aves,Pechuga de Pollo Asada Super Pollo 150 g,Sin marca,general,150 g,2090,2090,,$13.933 / kg,,Jumbo,https://www.jumbo.cl/pechuga-pollo-asada-sp-150g-1858251/p,https://jumbocl.vteximg.com.br/arquivos/ids/315059/Pechuga-de-pollo-asada-150-g.jpg?v=638776403673300000,
Carnes y Pescados,Aves,Nuggets de Pollo Cuisine & Co Ready 400 g,Cuisine & Co,general,400 g,2690,2690,,$6.725 / kg,,Jumbo,https://www.jumbo.cl/nuggets-de-pollo-ready-400-g-cuisine-and-co-1850676/p,https://jumbocl.vteximg.com.br/arquivos/ids/370582/Nuggets-de-pollo-Ready-400-g.jpg?v=638776783183330000,
Carnes y Pescados,Aves,Capi Nuggets Super Pollo 400 g,Sin marca,general,400 g,2790,2790,,$14.684 / lt,,Jumbo,https://www.jumbo.cl/nugget-pollo-400gr-2065059/p,https://jumbocl.vteximg.com.br/arquivos/ids/571390/Capi-Nuggets-Super-Pollo-400-g.jpg?v=639052073580300000,
Carnes y Pescados,Aves,Salchicha Pollo La Montina Campestre Artesanal 250 g,Sin marca,general,250 g,1890,1890,,$7.560 / kg,,Jumbo,https://www.jumbo.cl/salch-pollo-campest-montina-artesana250g-1988673/p,https://jumbocl.vteximg.com.br/arquivos/ids/323008/Salchicha-Pollo-Montina-Campestre-Artesanal-250-g.jpg?v=638776426584570000,
Carnes y Pescados,Aves,Pechuga Pollo Acaram Super Pollo 150 g,Sin marca,general,150 g,2090,2090,,$13.933 / kg,,Jumbo,https://www.jumbo.cl/pechuga-pollo-acaram-super-pollo-150g-1858249/p,https://jumbocl.vteximg.com.br/arquivos/ids/400448/Pechuga-acaramelada-150-g.jpg?v=638776901314370000,
Carnes y Pescados,Aves,Pechuga 100% de Pavo Asada Ariztía Granel,Sin marca,general,,15960,15960,,$159.600 / kg,,Jumbo,https://www.jumbo.cl/pechuga-pavo-asada-ariztia-granel-2049476-kg/p,https://jumbocl.vteximg.com.br/arquivos/ids/543129/Pechuga-100--de-Pavo-Asada-Ariztia-Granel.jpg?v=638991551369600000,
Carnes y Pescados,Aves,Salchicha Pollo Montina Sureña 1 kg,Sin marca,general,1 kg,5190,5190,,$5.190 / kg,,Jumbo,https://www.jumbo.cl/salchicha-surena-pollo-montina-1kg/p,https://jumbocl.vteximg.com.br/arquivos/ids/372128/Salchicha-pollo-sure%C3%B1a-1-kg.jpg?v=638776790023000000,
Carnes y Pescados,Aves,Alas de Pollo Sadia 2 kg,Sin marca,general,2 kg,14190,14190,,$7.095 / kg,,Jumbo,https://www.jumbo.cl/alas-de-pollo-sadia-2kg-2031084/p,https://jumbocl.vteximg.com.br/arquivos/ids/643842/2031084-02_705744.jpg?v=639150622226630000,
Carnes y Pescados,Aves,Pechuga Asada Sopraval 125 g,Sin marca,general,125 g,2690,2690,,$21.520 / kg,,Jumbo,https://www.jumbo.cl/pechuga-pavo-asada-sopraval-125g-1942044/p,https://jumbocl.vteximg.com.br/arquivos/ids/579268/Pechuga-Asada-Sopraval-125-g.jpg?v=639071561779900000,
Carnes y Pescados,Aves,Pechuga Pollo Ahum Super Pollo 150 g,Sin marca,general,150 g,2090,2090,,$13.933 / kg,,Jumbo,https://www.jumbo.cl/pechuga-pollo-ahum-super-pollo-150g-1858250/p,https://jumbocl.vteximg.com.br/arquivos/ids/622104/Pechuga-Pollo-Ahum-Super-Pollo-150-g.jpg?v=639123168572200000,
Carnes y Pescados,Aves,Pasta de Pechuga de Pollo La Piara 115 g,Sin marca,general,115 g,2590,2590,,$22.521 / kg,,Jumbo,https://www.jumbo.cl/pasta-de-pechuga-de-pollo-la-piara-115-g/p,https://jumbocl.vteximg.com.br/arquivos/ids/350801/Principal-3110.jpg?v=638776682759500000,
Carnes y Pescados,Aves,Pechugas Rebozadas Sadia 480 g,Sin marca,general,480 g,4250,4250,,$8.854 / kg,,Jumbo,https://www.jumbo.cl/pechugas-sadia-rebozadas-480g/p,https://jumbocl.vteximg.com.br/arquivos/ids/298312/Pechugas-Rebozadas-Sadia-480-g.jpg?v=638775750855730000,
Carnes y Pescados,Aves,Alitas de Pollo Rebozadas Sadia Congeladas 400 g,Sin marca,general,400 g,5090,5090,,$12.725 / kg,,Jumbo,https://www.jumbo.cl/alitas-de-pollo-rebozadas-cong-pq-400g-1958056/p,https://jumbocl.vteximg.com.br/arquivos/ids/389259/Alitas-de-pollo-rebozadas-congeladas-400-g.jpg?v=638776859301530000,
Carnes y Pescados,Aves,Nuggets Sadia Crocantes 3 kg,Sin marca,general,3 kg,16190,16190,,$5.396 / kg,,Jumbo,https://www.jumbo.cl/nugget-crocante-sadia-3kg-2031083/p,https://jumbocl.vteximg.com.br/arquivos/ids/406813/NUGGET-CROCANTE-SADIA-3KG.jpg?v=638784164245730000,
Carnes y Pescados,Aves,Nuggets Super Pollo 1 kg,Sin marca,general,1 kg,5990,5990,,$5.990 / kg,,Jumbo,https://www.jumbo.cl/nuggets-de-pollo-super-pollo-bolsa-1-kg-2/p,https://jumbocl.vteximg.com.br/arquivos/ids/604190/Nuggets-Super-Pollo-1-kg.jpg?v=639104848544400000,
Carnes y Pescados,Aves,Nugget La Crianza 2.5 kg,Sin marca,general,2.5 kg,13990,13990,,$5.596 / kg,,Jumbo,https://www.jumbo.cl/nugget-lc-2-5kg-2067909/p,https://jumbocl.vteximg.com.br/arquivos/ids/641684/Nugget-La-Crianza-25-kg.jpg?v=639144761884700000,
Carnes y Pescados,Aves,Pechuga de Pollo PF Cocida 150 g,Sin marca,general,150 g,2190,2190,,$14.600 / kg,,Jumbo,https://www.jumbo.cl/pechuga-de-pollo-cocida-pf-150-g/p,https://jumbocl.vteximg.com.br/arquivos/ids/350739/Pechuga-de-pollo-cocida-150-g.jpg?v=638776682515130000,
